Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,105.540001,105.989998,105.099998,105.440002,105.070587,4885600
2017-10-03,105.650002,105.900002,105.290001,105.589996,105.220047,4411100
2017-10-04,105.709999,105.739998,104.900002,105.309998,104.941032,4146800
2017-10-05,105.599998,106.250000,105.150002,106.239998,105.867783,4396100
2017-10-06,106.290001,106.959999,105.870003,106.730003,106.356064,4587000
2017-10-09,106.599998,107.650002,106.540001,107.010002,106.635086,4787000
2017-10-10,107.580002,107.599998,106.820000,107.309998,106.934029,4015600
2017-10-11,107.699997,108.589996,107.599998,108.440002,108.060074,6473100
2017-10-12,108.500000,108.709999,107.900002,108.110001,107.731224,6496100
2017-10-13,108.500000,109.260002,108.400002,108.660004,108.279305,5154600
2017-10-16,108.790001,109.050003,107.160004,108.300003,107.920563,5552200
2017-10-17,108.250000,108.419998,107.300003,107.540001,107.163223,5979400
2017-10-18,107.620003,108.000000,107.459999,107.800003,107.422318,4817300
2017-10-19,107.269997,107.779999,106.900002,107.019997,106.645042,10840200
2017-10-20,107.699997,107.699997,106.970001,107.550003,107.173195,7848900
2017-10-23,108.050003,108.230003,107.099998,107.529999,107.153259,6316700
2017-10-24,107.559998,108.639999,107.180000,108.410004,108.030182,10511200
2017-10-25,109.410004,110.610001,108.000000,109.489998,109.106392,13261300
2017-10-26,110.379997,110.739998,109.669998,109.800003,109.415306,7380100
2017-10-27,110.070000,110.129997,108.690002,109.709999,109.325623,7862700
2017-10-30,109.669998,110.239998,108.919998,110.040001,109.654472,5148600
2017-10-31,110.580002,110.690002,108.660004,109.980003,109.594681,8002500
2017-11-01,110.500000,111.400002,110.419998,111.070000,110.680855,6167300
2017-11-02,111.019997,111.370003,110.199997,110.980003,110.591179,5506600
2017-11-03,110.940002,111.419998,110.510002,111.360001,110.969841,3757600
2017-11-06,111.360001,112.150002,111.199997,111.919998,111.527878,4094700
2017-11-07,112.250000,112.470001,111.559998,112.089996,111.697273,3697900
2017-11-08,112.010002,112.910004,111.820000,112.470001,112.075951,4417800
2017-11-09,111.800003,112.220001,110.930000,112.139999,111.747108,4334700
2017-11-10,111.709999,111.980003,111.279999,111.879997,111.488014,4198900
2017-11-13,111.550003,111.860001,111.339996,111.400002,111.009697,7185600
2017-11-14,111.080002,112.040001,110.809998,111.980003,111.587669,5679600
2017-11-15,111.339996,111.870003,110.139999,110.250000,109.863731,6895100
2017-11-16,110.750000,111.440002,110.570000,111.019997,110.827049,5655100
2017-11-17,110.690002,110.910004,109.699997,109.820000,109.629135,8812400
2017-11-20,109.949997,110.680000,109.690002,109.949997,109.758911,6873200
2017-11-21,110.449997,111.489998,110.300003,111.449997,111.256302,6456500
2017-11-22,111.500000,111.660004,110.699997,110.820000,110.627403,4067600
2017-11-24,111.309998,112.160004,111.139999,111.970001,111.775406,3045600
2017-11-27,112.000000,112.540001,111.910004,112.379997,112.184685,6620500
2017-11-28,112.599998,113.620003,112.559998,113.360001,113.162987,6671300
2017-11-29,113.620003,113.620003,106.900002,109.860001,109.669067,14505400
2017-11-30,110.500000,112.589996,110.029999,112.589996,112.394318,18533300
2017-12-01,112.379997,112.440002,109.760002,110.730003,110.537560,13101800
2017-12-04,111.330002,111.449997,106.970001,107.430000,107.243294,18909100
2017-12-05,108.889999,109.239998,106.599998,108.580002,108.391296,12081500
2017-12-06,108.489998,110.169998,108.260002,109.739998,109.549278,7532100
2017-12-07,109.769997,111.410004,109.449997,111.400002,111.206390,7384900
2017-12-08,112.129997,112.610001,111.820000,112.599998,112.404305,7594900
2017-12-11,112.500000,113.349998,112.160004,112.370003,112.174706,7538600
2017-12-12,112.370003,113.730003,112.000000,113.459999,113.262810,8754400
2017-12-13,113.750000,114.370003,113.190002,113.309998,113.113068,8088900
2017-12-14,113.550003,114.089996,112.919998,112.919998,112.723747,9815600
