Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,38.119999,39.090000,38.080002,39.040001,38.548904,37394500
2017-10-03,38.950001,39.700001,38.950001,39.380001,38.884624,34002200
2017-10-04,39.389999,39.400002,38.860001,39.340000,38.845127,28368800
2017-10-05,39.500000,39.650002,39.209999,39.529999,39.032734,17710300
2017-10-06,39.599998,39.889999,39.419998,39.630001,39.131481,18887500
2017-10-09,39.680000,39.880001,39.520000,39.860001,39.358589,18494100
2017-10-10,39.930000,39.950001,39.380001,39.650002,39.151226,29890000
2017-10-11,39.480000,39.669998,39.060001,39.299999,38.805630,30754700
2017-10-12,39.349998,39.389999,38.980000,39.189999,38.697010,18286900
2017-10-13,39.439999,39.810001,39.279999,39.669998,39.170971,16829400
2017-10-16,39.709999,39.790001,39.439999,39.759998,39.259842,12489100
2017-10-17,39.560001,39.869999,39.369999,39.790001,39.289467,15532800
2017-10-18,39.799999,40.290001,39.599998,40.250000,39.743679,21424600
2017-10-19,39.880001,40.330002,39.830002,40.090000,39.585693,19222700
2017-10-20,40.330002,40.450001,40.099998,40.430000,39.921417,18335700
2017-10-23,40.549999,41.040001,40.400002,40.830002,40.316383,28647000
2017-10-24,41.000000,41.049999,40.720001,40.950001,40.434872,19652400
2017-10-25,40.889999,41.060001,40.490002,40.779999,40.267010,24031700
2017-10-26,40.910000,41.580002,40.709999,41.349998,40.829842,38247400
2017-10-27,43.299999,45.000000,43.099998,44.400002,43.841476,90028300
2017-10-30,44.480000,45.189999,43.880001,44.369999,43.811852,48161500
2017-10-31,45.200001,45.799999,44.650002,45.490002,44.917767,47000900
2017-11-01,45.970001,46.709999,45.590000,46.709999,46.122414,47813700
2017-11-02,46.610001,47.230000,46.209999,47.099998,46.507511,44602300
2017-11-03,47.200001,47.299999,45.599998,46.340000,45.757069,39298100
2017-11-06,46.599998,46.740002,46.090000,46.700001,46.385311,34035000
2017-11-07,46.700001,47.090000,46.389999,46.779999,46.464771,24461400
2017-11-08,46.619999,46.700001,46.279999,46.700001,46.385311,21565800
2017-11-09,46.049999,46.389999,45.650002,46.299999,45.988003,25570400
2017-11-10,46.040001,46.090000,45.380001,45.580002,45.272858,24095400
2017-11-13,45.259998,45.939999,45.250000,45.750000,45.441711,18999000
2017-11-14,45.700001,45.919998,45.320000,45.860001,45.550972,22201200
2017-11-15,45.389999,45.810001,45.169998,45.459999,45.153664,17157200
2017-11-16,45.630001,46.070000,45.459999,45.650002,45.342388,26439400
2017-11-17,45.500000,45.619999,44.619999,44.630001,44.329258,63798000
2017-11-20,44.730000,45.119999,44.500000,44.619999,44.319324,22420000
2017-11-21,44.720001,45.220001,44.709999,44.939999,44.637169,21871000
2017-11-22,44.939999,44.950001,44.540001,44.650002,44.349125,19538300
2017-11-24,44.549999,44.779999,44.430000,44.750000,44.448452,6465800
2017-11-27,44.419998,44.610001,44.270000,44.490002,44.190205,18202100
2017-11-28,44.650002,44.840000,44.320000,44.730000,44.428585,20194100
2017-11-29,44.849998,45.090000,43.770000,43.950001,43.653843,27036900
2017-11-30,44.360001,45.200001,44.330002,44.840000,44.537846,34145300
2017-12-01,44.730000,44.840000,43.529999,44.680000,44.378922,26656300
2017-12-04,45.020000,45.299999,44.330002,44.490002,44.190205,28000800
2017-12-05,44.599998,44.900002,43.230000,43.439999,43.147278,30626900
2017-12-06,43.139999,43.720001,42.669998,43.450001,43.157211,27710800
