Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,196.589996,197.910004,196.330002,197.440002,196.126236,2893600
2017-10-03,197.500000,199.440002,197.259995,198.630005,197.308334,2533800
2017-10-04,199.029999,200.729996,198.429993,200.479996,199.146011,2286400
2017-10-05,199.929993,199.929993,196.559998,197.899994,196.583176,4069000
2017-10-06,197.899994,199.990005,197.509995,198.059998,196.742126,3361900
2017-10-09,198.009995,198.320007,195.779999,196.300003,194.993835,3365400
2017-10-10,196.259995,196.429993,193.669998,194.679993,193.384598,2499100
2017-10-11,194.630005,196.070007,193.589996,195.259995,193.960739,2935600
2017-10-12,195.009995,195.360001,192.729996,192.919998,191.636322,2954700
2017-10-13,189.589996,192.710007,186.000000,192.520004,191.238983,5435000
2017-10-16,192.479996,193.320007,191.360001,193.199997,191.914444,2927400
2017-10-17,196.800003,206.619995,196.369995,203.889999,202.533325,8949700
2017-10-18,203.800003,207.800003,203.679993,205.229996,203.864395,4796300
2017-10-19,205.470001,205.750000,202.699997,203.250000,201.897583,3471800
2017-10-20,204.259995,208.210007,203.690002,207.490005,206.109375,5138800
2017-10-23,207.580002,208.449997,205.800003,207.009995,205.632568,2261400
2017-10-24,206.380005,208.229996,205.880005,208.149994,206.764969,3459900
2017-10-25,208.320007,209.139999,207.070007,207.559998,206.178909,2908300
2017-10-26,207.919998,211.699997,207.580002,209.149994,207.758316,4346000
2017-10-27,209.149994,212.770004,208.550003,212.600006,211.185379,4385300
2017-10-30,212.210007,212.770004,209.380005,209.389999,207.996735,2477400
2017-10-31,209.389999,210.520004,207.800003,210.220001,208.821213,3749600
2017-11-01,211.619995,212.630005,208.919998,209.529999,208.135803,1902900
2017-11-02,210.110001,211.490005,209.009995,211.100006,209.695358,2825900
2017-11-03,210.720001,213.830002,210.100006,212.869995,211.453583,2196900
2017-11-06,211.910004,213.929993,211.800003,212.119995,210.708557,2293700
2017-11-07,212.740005,213.539993,210.889999,212.699997,211.284698,1845800
2017-11-08,212.080002,212.929993,210.699997,210.770004,209.367554,2261100
2017-11-09,210.589996,211.759995,209.130005,211.559998,210.152283,1839700
2017-11-10,211.460007,211.809998,210.199997,211.070007,209.665558,1384700
2017-11-13,210.309998,213.539993,209.940002,212.660004,211.244980,2662200
2017-11-14,212.210007,212.699997,210.919998,211.710007,210.301300,1993900
2017-11-15,210.880005,211.979996,209.619995,209.860001,208.463593,1816300
2017-11-16,210.380005,212.009995,209.899994,211.130005,209.725159,1919600
2017-11-17,210.460007,211.460007,209.149994,209.899994,208.503326,1887500
2017-11-20,210.000000,210.679993,209.580002,210.250000,208.850998,2040400
