Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,64.209999,64.680000,63.889999,64.550003,63.450699,6743400
2017-10-03,64.550003,64.580002,63.779999,64.370003,63.273769,6507100
2017-10-04,64.419998,64.620003,64.330002,64.599998,63.499847,6414700
2017-10-05,64.419998,64.800003,64.330002,64.599998,63.499847,9150000
2017-10-06,64.699997,64.900002,64.370003,64.550003,63.450699,7488400
2017-10-09,64.669998,64.739998,64.120003,64.330002,63.234447,5451300
2017-10-10,64.309998,64.470001,64.190002,64.459999,63.362232,4921000
2017-10-11,64.339996,64.339996,63.779999,63.779999,62.693810,10101600
2017-10-12,63.790001,63.980000,63.560001,63.830002,62.742966,6158500
2017-10-13,63.950001,64.160004,63.380001,63.389999,62.310455,7341400
2017-10-16,63.490002,63.730000,63.259998,63.340000,62.261307,7449200
2017-10-17,63.209999,63.310001,62.880001,63.220001,62.143353,7028500
2017-10-18,64.089996,64.110001,63.410000,63.509998,62.428410,7886900
2017-10-19,63.639999,64.029999,63.590000,63.750000,62.664326,10071200
2017-10-20,63.849998,63.990002,63.570000,63.880001,62.792110,10304200
2017-10-23,64.029999,64.519997,63.299999,63.400002,62.320290,11582000
2017-10-24,63.310001,63.310001,62.369999,63.110001,62.035225,10221100
2017-10-25,63.099998,63.130001,62.330002,62.450001,61.386463,11016700
2017-10-26,62.290001,62.689999,61.810001,61.990002,60.934299,10744300
2017-10-27,60.549999,60.549999,57.820000,58.240002,57.248161,29561300
2017-10-30,55.750000,56.049999,54.410000,54.709999,53.778275,38989400
2017-10-31,55.169998,55.790001,55.029999,55.090000,54.151806,18429200
2017-11-01,55.540001,55.799999,55.279999,55.340000,54.397549,16418400
2017-11-02,55.480000,55.570000,55.040001,55.369999,54.427036,12318500
2017-11-03,55.299999,56.279999,55.189999,56.060001,55.105286,9810800
2017-11-06,56.040001,56.180000,55.599998,55.880001,54.928352,8718500
2017-11-07,55.880001,56.189999,55.380001,55.590000,54.643291,14321100
2017-11-08,55.500000,56.720001,55.459999,56.580002,55.616436,15132900
2017-11-09,56.549999,56.660000,55.619999,56.209999,55.252731,14140100
2017-11-10,56.290001,56.290001,55.150002,55.480000,54.535164,16743900
2017-11-13,55.310001,55.520000,55.060001,55.099998,54.161636,13488300
2017-11-14,54.970001,55.180000,54.750000,54.990002,54.053509,12705800
2017-11-15,54.759998,55.099998,54.400002,54.799999,53.866745,11727400
2017-11-16,54.860001,55.369999,54.750000,55.169998,54.230442,11996300
2017-11-17,55.000000,55.430000,54.750000,55.200001,54.259933,9884100
2017-11-20,54.040001,54.389999,53.630001,54.099998,53.178665,17178700
2017-11-21,54.360001,54.849998,54.180000,54.270000,53.345772,13711300
2017-11-22,54.230000,54.570000,54.169998,54.369999,53.444065,7376200
2017-11-24,54.500000,54.630001,54.110001,54.349998,53.424408,4341300
2017-11-27,54.410000,54.599998,54.200001,54.549999,53.621002,10100100
2017-11-28,54.930000,55.130001,54.410000,54.930000,53.994534,12830900
2017-11-29,55.040001,55.650002,54.930000,55.360001,54.417210,10477600
2017-11-30,55.189999,55.889999,55.029999,55.270000,54.328739,15400400
2017-12-01,55.400002,55.980000,55.220001,55.869999,54.918522,12092400
2017-12-04,55.930000,56.709999,55.869999,56.220001,55.262566,13440000
2017-12-05,56.150002,56.509998,55.720001,55.770000,54.820229,11837200
2017-12-06,54.439999,55.930000,54.189999,54.349998,53.424408,20245900
2017-12-07,54.849998,55.840000,54.680000,54.770000,53.837257,16460500
2017-12-08,55.310001,55.570000,54.660000,55.570000,54.623631,10423400
2017-12-11,56.340000,56.639999,55.560001,56.340000,55.380516,9770200
2017-12-12,56.869999,57.169998,56.630001,57.070000,56.098083,13792700
2017-12-13,56.939999,57.369999,56.650002,56.910000,55.940811,13342500
2017-12-14,56.400002,56.740002,55.959999,56.009998,55.524448,10137300
2017-12-15,56.230000,56.369999,55.750000,56.240002,55.752460,22580700
2017-12-18,56.380001,56.689999,56.200001,56.220001,55.732632,11595000
2017-12-19,56.220001,56.619999,56.009998,56.230000,55.742542,9467100
2017-12-20,56.279999,56.490002,55.980000,56.110001,55.623585,13135900
2017-12-21,56.080002,56.799999,56.080002,56.599998,56.109337,9961800
2017-12-22,56.599998,56.830002,56.130001,56.360001,55.871418,11346000
2017-12-26,56.490002,56.599998,56.270000,56.340000,55.851589,4405300
2017-12-27,56.389999,56.630001,56.259998,56.340000,55.851589,5660300
2017-12-28,56.340000,56.799999,56.299999,56.599998,56.109337,5783500
2017-12-29,56.830002,56.990002,56.270000,56.270000,55.782200,8436600
2018-01-02,56.590000,56.750000,56.049999,56.220001,55.732632,10073000
2018-01-03,56.230000,56.259998,55.959999,56.139999,55.653324,10582500
2018-01-04,56.439999,57.419998,56.380001,57.049999,56.555435,15030200
2018-01-05,57.389999,57.389999,56.590000,56.990002,56.495956,9499100
2018-01-08,57.209999,57.250000,56.500000,56.660000,56.168816,11109300
2018-01-09,56.810001,57.099998,56.570000,56.799999,56.307602,10631700
2018-01-10,56.549999,57.369999,56.459999,57.299999,56.803268,9062400
2018-01-11,57.299999,57.610001,57.160000,57.599998,57.100666,7106300
2018-01-12,57.950001,58.810001,57.889999,58.660000,58.151478,12343100
2018-01-16,61.750000,63.779999,61.250000,62.070000,61.531918,48091300
2018-01-17,62.290001,62.590000,61.889999,62.029999,61.492264,21889900
2018-01-18,62.000000,62.119999,60.630001,61.130001,60.600067,19905800
2018-01-19,61.480000,61.480000,60.639999,61.279999,60.748764,12161900
2018-01-22,60.950001,61.439999,60.720001,61.250000,60.719025,12247500
2018-01-23,61.029999,62.130001,60.869999,61.700001,61.165127,11181500
2018-01-24,62.009998,62.110001,60.959999,61.180000,60.649632,13482100
2018-01-25,61.299999,61.380001,60.950001,61.299999,60.768593,9402300
2018-01-26,61.490002,62.080002,61.340000,62.040001,61.502178,10553700
2018-01-29,61.950001,62.139999,61.560001,61.630001,61.095734,8776900
2018-01-30,60.790001,61.250000,60.439999,60.650002,60.124229,13040700
2018-01-31,60.770000,60.799999,58.900002,59.250000,58.736362,14869000
2018-02-01,59.169998,60.340000,59.070000,59.860001,59.341076,13368000
2018-02-02,59.410000,59.970001,58.279999,58.560001,58.052345,12264100
2018-02-05,58.270000,58.950001,55.820000,56.400002,55.911072,19605700
2018-02-06,55.139999,56.770000,54.330002,55.459999,54.979218,31006200
2018-02-07,55.169998,56.709999,55.090000,55.880001,55.395580,13692500
2018-02-08,56.040001,56.459999,54.709999,54.730000,54.255547,20870000
2018-02-09,55.150002,55.410000,53.360001,54.869999,54.394333,18580500
2018-02-12,55.349998,55.889999,54.959999,55.430000,54.949478,12652200
2018-02-13,55.230000,55.369999,54.770000,54.900002,54.424076,17039400
2018-02-14,54.310001,55.099998,54.220001,54.900002,54.424076,11446700
2018-02-15,55.430000,55.990002,54.830002,55.990002,55.504627,10099900
2018-02-16,55.970001,56.990002,55.919998,56.290001,55.802025,11731300
2018-02-20,56.119999,56.139999,54.950001,54.980000,54.503380,13467000
2018-02-21,55.029999,55.439999,54.549999,54.549999,54.077106,10729900
2018-02-22,54.599998,55.070000,54.419998,54.570000,54.096935,10815800
2018-02-23,54.820000,55.000000,54.570000,54.869999,54.394333,9064100
2018-02-26,55.000000,56.189999,55.000000,56.060001,55.574020,12142200
2018-02-27,55.910000,55.959999,54.700001,54.720001,54.245636,9288600
2018-02-28,55.060001,55.169998,54.209999,54.220001,53.749969,11266800
2018-03-01,54.259998,54.810001,53.419998,53.700001,53.234478,13023400
2018-03-02,53.480000,54.430000,53.119999,54.360001,53.888756,8927200
2018-03-05,54.240002,54.709999,54.080002,54.400002,53.928410,13114100
2018-03-06,54.490002,54.709999,53.820000,54.299999,53.829273,9271900
2018-03-07,53.840000,54.580002,53.750000,54.470001,53.997803,12230500
2018-03-08,54.520000,54.820000,54.360001,54.759998,54.285286,7352100
2018-03-09,55.029999,55.189999,54.700001,55.139999,54.661991,8816800
2018-03-12,55.730000,56.130001,55.240002,55.360001,54.880089,10752900
2018-03-13,55.740002,55.750000,55.000000,55.369999,54.889999,11710000
2018-03-14,55.270000,55.430000,54.310001,54.799999,54.799999,11156700
2018-03-15,54.950001,55.730000,54.889999,55.250000,55.250000,10076600
2018-03-16,55.189999,55.849998,55.080002,55.669998,55.669998,21002500
2018-03-19,55.660000,55.680000,54.240002,54.630001,54.630001,11824200
2018-03-20,54.750000,54.939999,54.360001,54.639999,54.639999,7780000
2018-03-21,54.759998,55.279999,54.419998,54.689999,54.689999,10009300
2018-03-22,54.240002,54.980000,54.029999,54.119999,54.119999,12774800
2018-03-23,54.320000,54.709999,53.340000,53.410000,53.410000,11840300
2018-03-26,54.049999,54.160000,52.970001,54.040001,54.040001,9970200
2018-03-27,53.990002,54.560001,53.470001,53.750000,53.750000,16179900
2018-03-28,54.049999,55.340000,54.020000,55.090000,55.090000,12693500
2018-03-29,55.360001,55.410000,54.470001,54.470001,54.470001,9455300
