Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,35.669998,36.099998,35.490002,36.070000,35.415291,16642600
2017-10-03,36.020000,36.200001,35.750000,36.139999,35.484020,13594300
2017-10-04,36.180000,36.240002,35.900002,35.959999,35.307285,10849400
2017-10-05,35.880001,36.000000,35.750000,36.000000,35.346561,13605700
2017-10-06,35.990002,36.139999,35.939999,36.049999,35.395653,12060100
2017-10-09,36.060001,36.150002,35.930000,36.139999,35.484020,9751500
2017-10-10,36.380001,36.509998,36.029999,36.400002,35.739304,17739500
2017-10-11,36.369999,36.480000,36.200001,36.450001,35.788395,17233100
2017-10-12,36.480000,36.599998,36.279999,36.349998,35.690205,13994400
2017-10-13,36.369999,36.490002,36.250000,36.340000,35.680389,12769300
2017-10-16,36.349998,36.480000,35.880001,35.980000,35.326923,13581600
2017-10-17,35.930000,36.330002,35.750000,36.200001,35.542934,14019700
2017-10-18,36.250000,36.290001,35.790001,35.830002,35.179649,14418000
2017-10-19,35.889999,36.380001,35.840000,36.240002,35.582207,19789400
2017-10-20,36.299999,36.419998,36.029999,36.419998,35.758934,17502200
2017-10-23,36.299999,36.779999,36.299999,36.400002,35.739304,15159400
2017-10-24,36.450001,36.529999,35.990002,36.270000,35.611660,15015300
2017-10-25,36.200001,36.349998,35.919998,36.160000,35.503654,16625700
2017-10-26,36.090000,36.220001,35.599998,35.740002,35.091282,17432900
2017-10-27,35.529999,35.750000,35.400002,35.599998,34.953823,14940100
2017-10-30,35.430000,35.470001,35.020000,35.150002,34.511993,25312700
2017-10-31,35.049999,35.340000,34.099998,35.060001,34.423626,23523800
2017-11-01,35.009998,35.730000,34.900002,35.259998,34.619991,15709200
2017-11-02,35.270000,35.509998,35.029999,35.459999,34.816360,13168900
2017-11-03,35.450001,35.560001,35.320000,35.549999,34.904728,8878800
2017-11-06,35.590000,35.610001,35.119999,35.320000,34.678902,10626700
2017-11-07,35.299999,35.419998,35.240002,35.360001,34.718178,10892700
2017-11-08,35.369999,35.389999,35.029999,35.340000,34.698540,13569400
