Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,130.160004,131.330002,130.020004,131.220001,129.591492,4492900
2017-10-03,131.649994,132.399994,131.360001,132.100006,130.460587,3900800
2017-10-04,132.399994,133.179993,132.100006,132.889999,131.240768,3589000
2017-10-05,132.889999,133.309998,132.360001,133.190002,131.537048,3741100
2017-10-06,133.000000,133.250000,132.479996,133.220001,131.566666,2469500
2017-10-09,133.660004,133.820007,133.169998,133.449997,131.793823,3750500
2017-10-10,133.559998,134.130005,132.919998,133.899994,132.238235,4184600
2017-10-11,134.880005,137.080002,134.369995,136.649994,134.954102,8269400
2017-10-12,136.339996,137.520004,136.020004,136.830002,135.131866,5172800
2017-10-13,136.600006,137.419998,136.339996,136.429993,134.736832,4106600
2017-10-16,136.449997,137.259995,135.539993,136.119995,134.430695,5120100
2017-10-17,137.669998,141.119995,137.059998,140.789993,139.042725,11717300
2017-10-18,140.789993,141.580002,140.070007,140.679993,138.934097,6827700
2017-10-19,140.710007,142.979996,140.539993,142.039993,140.277206,9181300
2017-10-20,142.380005,143.619995,141.830002,142.399994,140.632751,5634500
2017-10-23,142.130005,144.350006,142.080002,143.619995,141.837601,6686000
2017-10-24,143.380005,143.380005,140.929993,141.639999,139.882187,6585800
2017-10-25,141.160004,143.229996,140.960007,142.360001,140.593231,6563600
2017-10-26,142.509995,143.750000,141.380005,141.809998,140.050064,5841100
2017-10-27,141.000000,142.699997,140.199997,141.779999,140.020447,5140100
2017-10-30,141.080002,141.210007,139.320007,140.000000,138.262543,6034300
2017-10-31,140.020004,140.259995,138.979996,139.410004,137.679855,4832100
2017-11-01,139.830002,140.589996,139.339996,139.979996,138.242783,5006800
2017-11-02,140.110001,140.289993,139.110001,139.929993,138.193405,3494100
2017-11-03,139.729996,140.399994,139.300003,140.080002,138.341537,2737000
2017-11-06,140.009995,140.490005,139.720001,139.759995,138.025513,4220700
2017-11-07,140.080002,140.149994,138.910004,139.770004,138.035400,4201900
2017-11-08,139.699997,141.869995,139.460007,141.320007,139.566147,4440700
2017-11-09,140.860001,141.410004,139.800003,140.350006,138.608185,3517100
2017-11-10,140.130005,140.130005,138.610001,139.559998,137.827988,4240800
2017-11-13,139.009995,140.020004,138.419998,139.759995,138.025513,4322300
2017-11-14,139.570007,140.279999,138.919998,139.490005,137.758865,4078200
2017-11-15,139.229996,139.830002,138.750000,139.100006,137.373718,4811500
2017-11-16,139.419998,139.679993,138.639999,138.869995,137.146561,4193800
2017-11-17,138.300003,138.860001,137.889999,138.000000,136.287354,4247400
2017-11-20,138.149994,138.559998,137.740005,137.929993,136.218216,4266300
2017-11-21,138.449997,139.259995,138.190002,138.339996,136.623123,5660600
2017-11-22,138.300003,138.380005,136.600006,137.289993,135.586166,3917000
2017-11-24,137.500000,138.380005,137.309998,138.009995,136.297226,2606800
2017-11-27,137.509995,138.309998,137.479996,138.100006,137.221313,3933100
2017-11-28,138.300003,140.529999,138.250000,140.020004,139.129105,5052800
2017-11-29,140.220001,140.630005,138.949997,139.809998,138.920425,5851400
