Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,81.300003,81.820000,81.250000,81.629997,80.062752,6777900
2017-10-03,81.410004,81.970001,81.300003,81.760002,80.190262,6082000
2017-10-04,81.800003,81.870003,81.449997,81.790001,80.219688,6357100
2017-10-05,81.720001,82.239998,81.589996,82.019997,80.445259,7375900
2017-10-06,81.769997,81.889999,81.360001,81.709999,80.141220,6070600
2017-10-09,81.839996,82.180000,81.760002,82.029999,80.455070,7489900
2017-10-10,82.339996,82.739998,82.089996,82.260002,80.680664,7218500
2017-10-11,82.160004,82.739998,82.139999,82.599998,81.014130,7023700
2017-10-12,82.309998,82.500000,82.169998,82.430000,80.847397,6647500
2017-10-13,82.730003,83.080002,82.360001,82.410004,80.827789,7180000
2017-10-16,82.699997,82.949997,82.540001,82.809998,81.220100,5734000
2017-10-17,82.629997,82.970001,82.540001,82.959999,81.367226,6444100
2017-10-18,82.959999,83.389999,82.540001,82.760002,81.171066,6367100
2017-10-19,82.349998,83.050003,82.330002,82.739998,81.151443,7945500
2017-10-20,82.849998,83.129997,82.620003,83.110001,81.514343,9574100
2017-10-23,83.150002,83.760002,83.040001,83.239998,81.641846,9829900
2017-10-24,83.550003,83.809998,83.309998,83.470001,81.867432,7551200
2017-10-25,83.449997,83.730003,82.949997,83.169998,81.573189,9153300
2017-10-26,83.370003,83.650002,83.110001,83.470001,81.867432,9154500
2017-10-27,83.000000,84.239998,82.010002,83.709999,82.102821,14866200
2017-10-30,83.709999,83.949997,83.410004,83.540001,81.936081,7811100
2017-10-31,83.650002,83.680000,83.169998,83.349998,81.749733,9754200
2017-11-01,83.389999,83.940002,83.260002,83.870003,82.259758,9430000
2017-11-02,83.599998,83.709999,82.910004,83.529999,81.926270,7775500
2017-11-03,83.419998,83.639999,83.160004,83.180000,81.583000,6903500
2017-11-06,83.300003,83.870003,83.059998,83.750000,82.142052,9276700
2017-11-07,83.739998,83.820000,83.029999,83.580002,81.975319,8471800
2017-11-08,83.360001,83.500000,82.860001,83.470001,81.867432,8691600
2017-11-09,83.300003,84.139999,83.080002,83.970001,82.357834,10528800
2017-11-10,83.010002,83.080002,82.419998,82.940002,82.100464,8693700
2017-11-13,82.650002,83.089996,82.599998,82.889999,82.050964,6720400
2017-11-14,82.419998,82.750000,82.089996,82.239998,81.407547,9251700
2017-11-15,81.750000,82.089996,81.150002,81.209999,80.387970,9663600
2017-11-16,80.440002,80.849998,80.150002,80.559998,79.744553,10527200
2017-11-17,80.320000,80.660004,80.160004,80.239998,79.427788,9536400
2017-11-20,80.230003,80.639999,80.010002,80.550003,79.734657,8468600
2017-11-21,80.690002,81.250000,80.639999,80.870003,80.051414,8838400
2017-11-22,81.160004,81.410004,81.050003,81.099998,80.279083,7941600
2017-11-24,81.440002,81.699997,81.220001,81.419998,80.595848,3851300
2017-11-27,81.320000,81.400002,81.019997,81.110001,80.288986,9127500
2017-11-28,81.410004,82.000000,81.309998,81.669998,80.843315,9794600
2017-11-29,81.650002,82.309998,81.480003,82.269997,81.437241,9725000
2017-11-30,82.449997,83.400002,82.410004,83.290001,82.446922,18592700
2017-12-01,83.440002,84.129997,82.410004,83.459999,82.615196,13779300
2017-12-04,83.209999,84.180000,83.000000,83.570000,82.724083,12597700
2017-12-05,83.410004,83.769997,82.709999,82.889999,82.050964,9357200
2017-12-06,82.849998,83.199997,82.209999,82.279999,81.447144,13398900
2017-12-07,82.400002,82.620003,82.169998,82.550003,81.714409,11359600
2017-12-08,82.489998,82.900002,82.260002,82.660004,81.823296,11988600
2017-12-11,83.040001,83.250000,82.739998,83.029999,82.189552,8760700
2017-12-12,82.889999,83.379997,82.699997,82.760002,81.922287,11307000
2017-12-13,82.610001,83.300003,82.480003,83.120003,82.278641,10172700
2017-12-14,83.029999,83.330002,82.889999,82.900002,82.060867,9492400
2017-12-15,83.160004,83.279999,82.870003,83.029999,82.189552,26582300
2017-12-18,83.180000,83.669998,82.910004,82.940002,82.100464,9363500
2017-12-19,83.029999,83.169998,82.330002,82.440002,81.605522,10285100
2017-12-20,82.599998,83.139999,82.519997,82.870003,82.031174,10620300
2017-12-21,83.349998,84.269997,82.959999,83.849998,83.001251,13578100
2017-12-22,83.879997,84.019997,83.599998,83.970001,83.120033,10161400
2017-12-26,83.959999,84.360001,83.900002,83.980003,83.129936,4777200
2017-12-27,83.989998,84.099998,83.739998,83.900002,83.050743,7000600
2017-12-28,83.980003,84.050003,83.800003,84.019997,83.169525,7495300
2017-12-29,84.000000,84.199997,83.639999,83.639999,82.793373,8523400
2018-01-02,83.820000,85.199997,83.660004,85.029999,84.169304,11469300
2018-01-03,85.160004,86.970001,84.820000,86.699997,85.822395,13957700
2018-01-04,86.790001,87.220001,86.430000,86.820000,85.941185,10863000
